filename,width,height,class,xmin,ymin,xmax,ymax
img-3176_jpg.rf.ccb43ad8fbacbf652f7e213c0151cb4d.jpg,960,720,Bus,0,339,37,480
img-3176_jpg.rf.ccb43ad8fbacbf652f7e213c0151cb4d.jpg,960,720,Bus,45,324,99,473
img-3176_jpg.rf.ccb43ad8fbacbf652f7e213c0151cb4d.jpg,960,720,Bus,802,201,960,291
img-3176_jpg.rf.ccb43ad8fbacbf652f7e213c0151cb4d.jpg,960,720,Car,811,271,909,309
DSCN1270_JPG.rf.ccc4b87b00e2dfd7e8666ae2ef3506e6.jpg,640,480,Uncovered manhole,218,199,415,397
Capture31_PNG.rf.ccb3a597bde337c09090c5ed520cbea5.jpg,609,616,Uncovered manhole,0,0,606,518
amstaff-vs-staffie_jpg.rf.ccc5e28354fa89eb90894b926662ff72.jpg,768,432,Dog,383,26,753,432
amstaff-vs-staffie_jpg.rf.ccc5e28354fa89eb90894b926662ff72.jpg,768,432,Dog,17,125,367,432
5D4B7729-1200x770_jpg.rf.ccad4ba7cb13ee9044a95f4361d56e29.jpg,1200,770,Car,107,230,1078,617
istockphoto-1471679495-612x612_jpg.rf.cc9ca549debc4e898935082ccbd52f17.jpg,612,408,Bicycle,213,160,455,343
istockphoto-1471679495-612x612_jpg.rf.cc9ca549debc4e898935082ccbd52f17.jpg,612,408,Traffic signs,580,42,612,83
img-3354_jpg.rf.cc8495cf83a3dc09c3017cfcddcae086.jpg,800,533,Person,280,39,597,533
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,501,595,679,839
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,342,539,502,816
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,77,421,305,819
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,66,207,238,445
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,210,163,344,491
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,315,223,454,548
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,381,331,514,554
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,594,457,647,539
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,513,164,663,438
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,415,165,516,364
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,322,73,458,241
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,67,88,231,356
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,586,3,740,226
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,646,151,772,317
This-nursery-is-getting-their-dogs-to-pose-perfectly-for-the-photos-60ebf93c76b36__880_jpg.rf.cc72bcf54cdda56801e6033422f471d8.jpg,880,1100,Dog,629,303,766,609

Capture-d-ecran-2023-07-17-103917_png.rf.cd06c5f2fe32152c643e99d5e115e943.jpg,430,299,Dog,95,21,295,294
-2018-rouge-1970-peugeot-103-parcs-a-cyclomoteur-moto-oldtimer-rallye-rb40r9_jpg.rf.cccc500d68b09d5727e95ef7a97d5dcb.jpg,866,1390,Motorcycle,89,207,770,1134
1-131003131940312_jpg.rf.cce293b772eadeda08e69f985a0ee652.jpg,640,480,Tree,134,32,544,396
2019_8largeimg01_Thursday_2019_065152061_jpg.rf.cd173652f3bcc3046c5a46702e79ca1f.jpg,660,439,Uncovered manhole,215,266,509,356
2019_8largeimg01_Thursday_2019_065152061_jpg.rf.cd173652f3bcc3046c5a46702e79ca1f.jpg,660,439,Motorcycle,516,56,615,172
2019_8largeimg01_Thursday_2019_065152061_jpg.rf.cd173652f3bcc3046c5a46702e79ca1f.jpg,660,439,Motorcycle,327,103,418,169
2019_8largeimg01_Thursday_2019_065152061_jpg.rf.cd173652f3bcc3046c5a46702e79ca1f.jpg,660,439,Car,195,87,366,172
2019_8largeimg01_Thursday_2019_065152061_jpg.rf.cd173652f3bcc3046c5a46702e79ca1f.jpg,660,439,Car,121,102,242,173
Matin-napolitain_jpg.rf.ccbd4bfdbaee31162c1c7507d5514426.jpg,1200,666,Dog,289,94,1090,586
e858b9c1b6bcfffa5d80126471533bb3_jpg.rf.cd3a874f4f4facf11d9c95b596abba02.jpg,710,710,Tree,233,59,593,612
img-1258_jpg.rf.cd01fd4ebd894336db667f6acb97ee3b.jpg,1200,1600,Traffic signs,407,0,854,311
img-1258_jpg.rf.cd01fd4ebd894336db667f6acb97ee3b.jpg,1200,1600,Traffic signs,413,307,848,451
img-1258_jpg.rf.cd01fd4ebd894336db667f6acb97ee3b.jpg,1200,1600,Electric pole,866,70,978,711
img-1258_jpg.rf.cd01fd4ebd894336db667f6acb97ee3b.jpg,1200,1600,Electric pole,2,457,108,674
img-1258_jpg.rf.cd01fd4ebd894336db667f6acb97ee3b.jpg,1200,1600,Tree,59,426,135,655
AM250_036_Liriodendron_Autumn_jpg.rf.ccd34d99888158cbd873655ccb4daf3a.jpg,1400,1400,Tree,69,27,1302,1386
img-2146_jpg.rf.cd53f28d60a5bcecc878b13a04843549.jpg,1445,963,Bicycle,50,182,1355,925
n02105162_1757_jpg.rf.cd6ad568c3370a421c4bc76b7c5b2c88.jpg,414,600,Dog,87,53,400,600
road104_png.rf.cd21d40b6e01df7b832f6b85d51289a3.jpg,400,364,Traffic signs,50,17,342,344
img-3495_jpg.rf.cd6c1b359adeb9972b0f83877fd399bd.jpg,798,532,Bus,0,47,798,425
f1755704802acebb92d6f06269498873_jpg.rf.cd2ce547dd2860d2ea2b2de5370e61e4.jpg,2491,2491,Motorcycle,0,233,2409,2378
velo-16-pouces-45-6-ans-500-dark-hero_jpg.rf.cd757cbfa4455b0849c3d8ba45b0e020.jpg,4375,4375,Bicycle,120,710,4270,3240
CTM-e1572444290871_jpg.rf.cd79e970d15bcba569942e7d75b9ab10.jpg,900,450,Bus,61,1,900,411
img-3640_jpeg.rf.cd3c8ae80c6671b586d98093aecd8598.jpg,4480,6720,Person,600,1687,4143,6720
IMG-20230621-WA0047_jpg.rf.cd3aa774a3b7a3c5d5c45994b83db5b6.jpg,768,1024,Car,178,456,577,676
IMG-20230621-WA0047_jpg.rf.cd3aa774a3b7a3c5d5c45994b83db5b6.jpg,768,1024,Person,94,434,122,517
IMG-20230621-WA0047_jpg.rf.cd3aa774a3b7a3c5d5c45994b83db5b6.jpg,768,1024,Electric pole,95,136,116,438
dog-boarding-image-1_jpg.rf.cd7bdccd6978bcbbaf17df50f5323f50.jpg,539,380,Dog,108,144,209,380
dog-boarding-image-1_jpg.rf.cd7bdccd6978bcbbaf17df50f5323f50.jpg,539,380,Dog,152,87,256,253
dog-boarding-image-1_jpg.rf.cd7bdccd6978bcbbaf17df50f5323f50.jpg,539,380,Dog,59,0,133,144
dog-boarding-image-1_jpg.rf.cd7bdccd6978bcbbaf17df50f5323f50.jpg,539,380,Dog,279,25,368,136
dog-boarding-image-1_jpg.rf.cd7bdccd6978bcbbaf17df50f5323f50.jpg,539,380,Dog,265,1,374,79
dog-boarding-image-1_jpg.rf.cd7bdccd6978bcbbaf17df50f5323f50.jpg,539,380,Dog,341,124,539,282
dog-boarding-image-1_jpg.rf.cd7bdccd6978bcbbaf17df50f5323f50.jpg,539,380,Dog,412,251,539,380
dog-boarding-image-1_jpg.rf.cd7bdccd6978bcbbaf17df50f5323f50.jpg,539,380,Dog,36,17,65,67
honda-kros-fl-x_jpg.rf.cd7065262345f3ee0094eef9bee73bb7.jpg,5574,3702,Motorcycle,385,327,5142,3424
road84_png.rf.cd86f8a2eea2ecdc6733e0570aa7726f.jpg,268,400,Traffic signs,98,62,168,362
562927_0_jpg.rf.cd7db40a6c1e52dc999a875ab7296e6e.jpg,674,485,Uncovered manhole,123,92,522,392
road209_png.rf.cd9c4eb1bd4e24affa89537697bf1f4b.jpg,300,400,Traffic signs,103,238,171,325
road209_png.rf.cd9c4eb1bd4e24affa89537697bf1f4b.jpg,300,400,Traffic signs,95,145,171,232
road209_png.rf.cd9c4eb1bd4e24affa89537697bf1f4b.jpg,300,400,Traffic signs,92,50,168,136
img-2539_jpg.rf.ccc8a1421c04e0abacf88650d1c3d978.jpg,1200,630,Bus,105,169,1164,612
img-3571_jpeg.rf.ccb54f009592ba60f22e648159fe8375.jpg,3744,5616,Person,402,1364,2864,5616
img-1328_jpg.rf.cda17485c74359d778bc70a595467bfa.jpg,1200,1600,Car,0,713,490,1011
img-1328_jpg.rf.cda17485c74359d778bc70a595467bfa.jpg,1200,1600,Tree,648,111,1200,904
img-1328_jpg.rf.cda17485c74359d778bc70a595467bfa.jpg,1200,1600,Person,517,686,565,833
img-1328_jpg.rf.cda17485c74359d778bc70a595467bfa.jpg,1200,1600,Person,785,695,830,789
img-1328_jpg.rf.cda17485c74359d778bc70a595467bfa.jpg,1200,1600,Person,731,708,760,785
img-1321_jpg.rf.cda2839e3ccc96985a2d942e3353432d.jpg,1200,1600,Traffic signs,399,314,770,1299
img-1321_jpg.rf.cda2839e3ccc96985a2d942e3353432d.jpg,1200,1600,Electric pole,111,97,175,634
img-1321_jpg.rf.cda2839e3ccc96985a2d942e3353432d.jpg,1200,1600,Traffic signs,216,502,257,620
img-1321_jpg.rf.cda2839e3ccc96985a2d942e3353432d.jpg,1200,1600,Person,307,528,358,643
img-1321_jpg.rf.cda2839e3ccc96985a2d942e3353432d.jpg,1200,1600,Tree,1016,401,1129,665
img-3182_jpg.rf.cd9d6bebd9b8a7cac6f9627b56aadc14.jpg,720,897,Bus,83,102,661,711
061318856516673_jpg.rf.cda6a11ba6cbbf6fc895799a55cd5334.jpg,640,480,Motorcycle,126,15,581,479
pexels-photo-12486150_jpeg.rf.cdc4ab0b515e234119eb651d43675ea7.jpg,500,750,Bicycle,51,444,373,651
core-drilling-in-a-concrete-bunker_jpg.rf.cdac1921f02b05d8e5b5c0f29290f1c1.jpg,459,612,Uncovered manhole,169,232,297,347
VA5LNBBB9UC2_jpg.rf.cdf2e268a5305813131a220ae0d69574.jpg,500,500,Bicycle,63,254,121,421
VA5LNBBB9UC2_jpg.rf.cdf2e268a5305813131a220ae0d69574.jpg,500,500,Bicycle,133,204,296,487
VA5LNBBB9UC2_jpg.rf.cdf2e268a5305813131a220ae0d69574.jpg,500,500,Bicycle,299,206,458,469
autobus_bydgoszcz_0291_jpg.rf.cde6bf7eb002e255f45d0b7d0f6746ed.jpg,1280,1280,Bus,416,582,730,890
autobus_bydgoszcz_0291_jpg.rf.cde6bf7eb002e255f45d0b7d0f6746ed.jpg,1280,1280,Traffic signs,1092,604,1161,839
autobus_bydgoszcz_0291_jpg.rf.cde6bf7eb002e255f45d0b7d0f6746ed.jpg,1280,1280,Traffic signs,272,645,314,826
Capture07_PNG.rf.cdcf8e7f10274cff41a51ffd37d91369.jpg,842,563,Uncovered manhole,367,216,681,366
e9023b499891c2fcdc5508aab65abcfa425be025_jpg.rf.ce511f262d7847b59a50b6429f857779.jpg,800,800,Tree,79,38,685,743
98bfb45259d55ac22439cfea4907f326_jpg.rf.cdb77f7e1ea94d5660ead4facab3a030.jpg,1200,1200,Tree,167,326,973,1156
2959989_jpg.rf.ce1f57c5ed5a638badadec8a1fbcff8e.jpg,750,422,Car,185,49,552,375
2959989_jpg.rf.ce1f57c5ed5a638badadec8a1fbcff8e.jpg,750,422,Car,86,104,168,162
2959989_jpg.rf.ce1f57c5ed5a638badadec8a1fbcff8e.jpg,750,422,Car,582,120,596,155
2959989_jpg.rf.ce1f57c5ed5a638badadec8a1fbcff8e.jpg,750,422,Car,626,121,642,140
2959989_jpg.rf.ce1f57c5ed5a638badadec8a1fbcff8e.jpg,750,422,Car,643,120,706,179
2959989_jpg.rf.ce1f57c5ed5a638badadec8a1fbcff8e.jpg,750,422,Car,26,89,49,110
autobus_rzeszow_0247_jpg.rf.cdfbb2d78607dee7e2762210ef545cad.jpg,1280,1280,Bus,207,580,609,889
autobus_rzeszow_0247_jpg.rf.cdfbb2d78607dee7e2762210ef545cad.jpg,1280,1280,Electric pole,983,298,1045,963
n02113023_660_jpg.rf.ce51c1c17aab871515a94e1da19be54a.jpg,375,500,Dog,1,47,375,500
n02107142_7459_jpg.rf.cdd1b43fd75f6d94b1b6c23fc7a1d6e8.jpg,500,333,Dog,81,47,500,333
road164_png.rf.ce3177b987139b75e4676718231969b5.jpg,300,400,Traffic signs,118,128,183,209
road164_png.rf.ce3177b987139b75e4676718231969b5.jpg,300,400,Traffic signs,239,175,300,225
IMG-20230522-WA0006_jpg.rf.cdffa17e31db9f91de00c3eb8d13f6f2.jpg,1200,1600,Car,176,781,475,1051
IMG-20230522-WA0006_jpg.rf.cdffa17e31db9f91de00c3eb8d13f6f2.jpg,1200,1600,Electric pole,1,1,420,1093
IMG-20230522-WA0006_jpg.rf.cdffa17e31db9f91de00c3eb8d13f6f2.jpg,1200,1600,Tree,477,0,1200,1023
IMG-20230522-WA0006_jpg.rf.cdffa17e31db9f91de00c3eb8d13f6f2.jpg,1200,1600,Car,452,841,510,933
IMG-20230522-WA0006_jpg.rf.cdffa17e31db9f91de00c3eb8d13f6f2.jpg,1200,1600,Person,537,837,566,904
IMG-20230522-WA0006_jpg.rf.cdffa17e31db9f91de00c3eb8d13f6f2.jpg,1200,1600,Electric pole,428,557,499,841
istockphoto-485598446-612x612_jpg.rf.cea36076fc6d0353045a041479b145cd.jpg,612,408,Dog,106,78,553,375
74211405_3042001479199371_8038124527895414311_n_jpg.rf.ce952c20f283672d93e07ed2301de54b.jpg,1080,1080,Dog,47,344,687,843
74211405_3042001479199371_8038124527895414311_n_jpg.rf.ce952c20f283672d93e07ed2301de54b.jpg,1080,1080,Dog,573,62,785,589
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Person,1440,2220,1641,2913
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Person,1095,2241,1292,2841
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Person,1704,2228,1925,2876
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Person,0,2230,278,3516
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Person,184,2167,623,3579
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Person,870,2287,1017,2845
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Bicycle,1926,2407,2317,2668
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Person,1620,2250,1728,2609
20230603_203619_jpg.rf.ce8d55230ed5f08bcb106f67bdf47c9e.jpg,3024,4032,Person,1423,2271,1494,2389
128240376_193668635693881_2213190812379285677_n_jpg.rf.ce6aa32fcded27ca6a8357ce08e6cd54.jpg,720,960,Motorcycle,169,91,558,914
20230705_201225_jpg.rf.ce513838bec04ed9b92329c3c32ab3cb.jpg,3024,4032,Electric pole,1807,828,2106,2977
berger-allemand-coucher-sur-l-herbe_jpg.rf.cdffb33020f58576c28ec84098fa9c04.jpg,1280,850,Dog,253,75,1039,790
autobus_lublin_0205_jpg.rf.cebadc3a1f6730da38d36833713d8865.jpg,1280,1280,Bus,318,469,971,830
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,109,267,157,322
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,57,275,105,322
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,218,279,258,323
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,273,266,320,323
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,463,276,488,318
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,420,285,455,317
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,420,295,428,310
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,529,278,551,319
istockphoto-1440363167-612x612_jpg.rf.cea632dbea395ee33b7e1b733d01f2de.jpg,612,408,Bicycle,496,294,527,321
photo-1685102547_jpg.rf.cdfe70aa0d5c11659d2c90253810315c.jpg,403,269,Car,125,163,172,193
photo-1685102547_jpg.rf.cdfe70aa0d5c11659d2c90253810315c.jpg,403,269,Car,92,141,126,162
photo-1685102547_jpg.rf.cdfe70aa0d5c11659d2c90253810315c.jpg,403,269,Car,317,138,366,168
photo-1685102547_jpg.rf.cdfe70aa0d5c11659d2c90253810315c.jpg,403,269,Car,366,150,403,176
photo-1685102547_jpg.rf.cdfe70aa0d5c11659d2c90253810315c.jpg,403,269,Car,276,147,323,167
photo-1685102547_jpg.rf.cdfe70aa0d5c11659d2c90253810315c.jpg,403,269,Car,253,134,299,155
photo-1685102547_jpg.rf.cdfe70aa0d5c11659d2c90253810315c.jpg,403,269,Car,207,135,241,153
photo-1685102547_jpg.rf.cdfe70aa0d5c11659d2c90253810315c.jpg,403,269,Car,165,128,193,146
n02113023_3913_jpg.rf.ce87e7687c4b3f509dbdcc4e26e4019e.jpg,333,500,Dog,1,5,320,492
20230705_200354_jpg.rf.cdbaf7a6e6bfbaf961bd5a3d285c9e15.jpg,3024,4032,Electric pole,1649,1254,1786,3258
IMG_7053_JPG_jpg.rf.ce99f7a37b2337b6933cd2252a88a5eb.jpg,1280,1280,Bus,0,747,861,1280
IMG_7053_JPG_jpg.rf.ce99f7a37b2337b6933cd2252a88a5eb.jpg,1280,1280,Bus,858,837,1280,1280
autobus_lublin_0224_jpg.rf.ce0bee03ded22667733f8fde64dc90fb.jpg,1280,1280,Bus,308,624,1020,842
351343809_912680493136827_7721000369283222702_n_jpg.rf.ced57de9ed04892856f2d91e1a2b787a.jpg,720,960,Bicycle,91,145,651,960
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Tree,0,247,239,584
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Car,0,509,104,578
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Traffic signs,382,376,439,699
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Tree,274,313,379,557
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Tree,415,358,664,558
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Person,247,502,305,641
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Car,361,511,389,532
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Car,329,511,342,535
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Car,301,510,322,534
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Tree,239,459,257,527
IMG-20230528-WA0030_jpg.rf.cef964bb889612e03c07950b653a7488.jpg,768,1024,Tree,208,459,226,529
autobus_bydgoszcz_0380_jpg.rf.cef758211b38cb20b863459d7ca55f25.jpg,1280,1280,Bus,219,424,863,909
autobus_bydgoszcz_0380_jpg.rf.cef758211b38cb20b863459d7ca55f25.jpg,1280,1280,Electric pole,156,342,303,570
autobus_gdansk_0018_jpg.rf.cf1c6d0c25cdfa80d1d6cad5bdaa246b.jpg,1280,1280,Bus,277,412,755,871
autobus_gdansk_0018_jpg.rf.cf1c6d0c25cdfa80d1d6cad5bdaa246b.jpg,1280,1280,Bus,741,527,810,727
autobus_gdansk_0018_jpg.rf.cf1c6d0c25cdfa80d1d6cad5bdaa246b.jpg,1280,1280,Bus,801,557,875,700
autobus_gdansk_0018_jpg.rf.cf1c6d0c25cdfa80d1d6cad5bdaa246b.jpg,1280,1280,Bus,869,576,901,684
pole_118_jpg.rf.cf1ef0b4e95eb034d2cb14da1f9f5a8b.jpg,800,1280,Electric pole,363,31,420,1274
pole_118_jpg.rf.cf1ef0b4e95eb034d2cb14da1f9f5a8b.jpg,800,1280,Electric pole,93,0,159,1255
pole_118_jpg.rf.cf1ef0b4e95eb034d2cb14da1f9f5a8b.jpg,800,1280,Tree,416,245,799,934
n02107142_13356_jpg.rf.cf286d82c123b36af87c6ec17259bac6.jpg,400,400,Dog,0,88,396,400
IMG-20230703-WA0009_jpg.rf.cf955f7cdfd3d6f1dc389141a6d40f10.jpg,768,1024,Car,8,595,199,709
IMG-20230703-WA0009_jpg.rf.cf955f7cdfd3d6f1dc389141a6d40f10.jpg,768,1024,Traffic signs,154,318,302,961
IMG-20230703-WA0009_jpg.rf.cf955f7cdfd3d6f1dc389141a6d40f10.jpg,768,1024,Tree,99,63,562,807
img-2783_jpg.rf.cf5f50ed8c14f12821f5e04279909060.jpg,4032,3024,Electric pole,173,1103,3112,1497
img-3578_jpeg.rf.cf3988305d24dd2f6b4c297f67b4b5d6.jpg,3788,2841,Person,1447,371,3425,2339
47e2726c03c307f4c8f9c3f4fca3ae15_jpg.rf.cf918ae5f0ba20a7065fc41896db273d.jpg,710,710,Tree,132,106,675,563
img-2853_jpg.rf.cf2f9b5272855a162e87e6e6848e98e5.jpg,4032,3024,Tree,23,993,605,1487
img-2853_jpg.rf.cf2f9b5272855a162e87e6e6848e98e5.jpg,4032,3024,Tree,192,2012,845,2454
img-2853_jpg.rf.cf2f9b5272855a162e87e6e6848e98e5.jpg,4032,3024,Tree,0,2546,1086,3024
img-2853_jpg.rf.cf2f9b5272855a162e87e6e6848e98e5.jpg,4032,3024,Tree,1064,617,1862,1205
img-2853_jpg.rf.cf2f9b5272855a162e87e6e6848e98e5.jpg,4032,3024,Tree,1915,1242,3121,2500
img-2853_jpg.rf.cf2f9b5272855a162e87e6e6848e98e5.jpg,4032,3024,Tree,280,826,877,1007
img-2853_jpg.rf.cf2f9b5272855a162e87e6e6848e98e5.jpg,4032,3024,Tree,586,0,1238,317

B9728761990Z-1_20211107165132_000-GM7J9Q9A4-1-0_jpg.rf.cfb63222b73d6d6143fffa4237531ac7.jpg,864,486,Dog,431,97,546,328
B9728761990Z-1_20211107165132_000-GM7J9Q9A4-1-0_jpg.rf.cfb63222b73d6d6143fffa4237531ac7.jpg,864,486,Dog,488,204,780,403
B9728761990Z-1_20211107165132_000-GM7J9Q9A4-1-0_jpg.rf.cfb63222b73d6d6143fffa4237531ac7.jpg,864,486,Dog,305,81,412,358
B9728761990Z-1_20211107165132_000-GM7J9Q9A4-1-0_jpg.rf.cfb63222b73d6d6143fffa4237531ac7.jpg,864,486,Dog,19,214,372,419
IMG-20230409-WA0014_jpg.rf.cf6cf4370656b8de1a0ef16a54f11a03.jpg,1280,960,Motorcycle,128,91,1181,905
fort-liezele_jpg.rf.cf9d511c2c80e53ff61e7f85aff57d92.jpg,489,612,Uncovered manhole,24,389,248,541
a2768n1-onyx-beauceron-croise-berger-belge-malinois_jpeg.rf.cf7f248cb59a9cff6e3e5c7b3a1816c7.jpg,560,700,Dog,137,84,560,700
decathlon-devoile-son-velo-electrique-a-boite-de-vitesses_jpg.rf.cf6213622c3a7870067886ffe85141dc.jpg,1600,1067,Person,494,21,969,923
decathlon-devoile-son-velo-electrique-a-boite-de-vitesses_jpg.rf.cf6213622c3a7870067886ffe85141dc.jpg,1600,1067,Bicycle,269,587,625,990
decathlon-devoile-son-velo-electrique-a-boite-de-vitesses_jpg.rf.cf6213622c3a7870067886ffe85141dc.jpg,1600,1067,Bicycle,582,422,1251,1050
road128_png.rf.cfe61debe71f8c371bd9744fd9f31a38.jpg,400,267,Traffic signs,216,53,342,189
n02106550_5710_jpg.rf.cfd7de113dd1bfbcd98b47917e56bb07.jpg,600,398,Dog,112,14,594,348
n02087394_613_jpg.rf.cfe0243886d7f29e940cdba536b9b505.jpg,500,334,Dog,213,110,500,334
574857874_jpg.rf.cfb680fed4defa1f41d740e25d6fd8c6.jpg,640,640,Dog,99,5,527,630
n02088238_9332_jpg.rf.cf9b9066bcfc1870a709251816153372.jpg,500,375,Dog,69,11,388,279
concrete-white-rainwater-pipe-in-summer-day_jpg.rf.cff45c20a42b281cd7a0c6c41369110e.jpg,612,387,Uncovered manhole,176,23,432,270
img-3028_jpg.rf.cfd99d45c813fd6164bb16d0a3284af0.jpg,4032,3024,Electric pole,1065,1664,1262,1733
img-3028_jpg.rf.cfd99d45c813fd6164bb16d0a3284af0.jpg,4032,3024,Electric pole,1269,1674,2939,1790
img-2538_jpg.rf.cfaba5cb529023796b80cac856d28122.jpg,1000,500,Uncovered manhole,260,51,801,499
Left_side_of_Flying_Pigeon_jpg.rf.cfed803ca3c6ea1439adb5d95707870f.jpg,3556,2371,Bicycle,110,125,3460,2195
Left_side_of_Flying_Pigeon_jpg.rf.cfed803ca3c6ea1439adb5d95707870f.jpg,3556,2371,Car,2375,777,2604,915
Left_side_of_Flying_Pigeon_jpg.rf.cfed803ca3c6ea1439adb5d95707870f.jpg,3556,2371,Car,2230,805,2391,989
Left_side_of_Flying_Pigeon_jpg.rf.cfed803ca3c6ea1439adb5d95707870f.jpg,3556,2371,Car,2197,165,2996,768
Left_side_of_Flying_Pigeon_jpg.rf.cfed803ca3c6ea1439adb5d95707870f.jpg,3556,2371,Person,1677,605,1744,692
Left_side_of_Flying_Pigeon_jpg.rf.cfed803ca3c6ea1439adb5d95707870f.jpg,3556,2371,Person,1668,741,1749,949
615-6159735_cool-science-signs-printable-road-signs-clip-art_png.rf.cff58814ad97c694abffb389a982f001.jpg,860,833,Traffic signs,75,45,199,163
615-6159735_cool-science-signs-printable-road-signs-clip-art_png.rf.cff58814ad97c694abffb389a982f001.jpg,860,833,Traffic signs,50,175,273,244
615-6159735_cool-science-signs-printable-road-signs-clip-art_png.rf.cff58814ad97c694abffb389a982f001.jpg,860,833,Traffic signs,39,249,198,400
